,Abs,Abs.1,Abs.2,Abs.3,Abs.4,Abs.5,Abs.6,Abs.7,Abs.8,Abs.9,Abs.10,Abs.11,Abs.12,Abs.13,Abs.14,Abs.15,Abs.16,Abs.17,Abs.18,Abs.19,Abs.20,Abs.21,Abs.22,Abs.23,Abs.24,Abs.25,Abs.26,Abs.27,Abs.28,Abs.29,Abs.30
10,0.008460570982931,0.0112869873846615,0.0184599423857737,0.0220012786034263,0.0246976165100905,0.0283862765847483,0.0274972476015884,0.0341921090481953,0.0310441213336828,0.0304629324403189,0.0324734317814167,0.0339890824619605,0.0338839245115527,0.034921951325731,0.0344894141828433,0.0365084068894818,0.0360556672815949,0.0359674706421376,0.0371197403149922,0.0371097309274616,0.0363544765026813,0.0375396374644062,0.0379710152755986,0.0381750644285251,0.0369387611037934,0.0369681016757893,0.0376872973748618,0.0386869229807681,0.035925178607807,0.0398928615170094,0.0400669288488349
11,0.0025090609608214,0.0097778395882805,0.0153806721894896,0.0190018305315749,0.0232762308512519,0.0235535826097587,0.025474546137584,0.0315464700361958,0.0286616858328895,0.028531188135301,0.0297183908030316,0.0304368323415213,0.0310037238836808,0.0305513234675773,0.0313115120612749,0.0323121685713982,0.0334586263216235,0.0320817291585009,0.0345690139814398,0.0337051276890024,0.0338092070270856,0.0328795603885641,0.0324027218435922,0.0322381391944696,0.0324864313896311,0.0348003846645698,0.0349465549032994,0.0353125749417811,0.0357525101265956,0.032944371806279,0.0334543765606424
12,0.0075198625258994,0.0091748050408345,0.0174347738480817,0.0217755639539238,0.023756791243117,0.0235183574231408,0.0262972813369336,0.0346036052018455,0.0309150183751552,0.032606765976365,0.0325911119444267,0.0322478975239616,0.0320875262796717,0.033674943751311,0.0332553833384153,0.0338487469259413,0.0337941811305138,0.0367813817847379,0.0350970121140342,0.0368671231944201,0.0355876929270169,0.0376112734908513,0.0366065138952383,0.0364844185369387,0.0355685596370415,0.0361946358277188,0.0371206707768198,0.0363053361169922,0.0360897582821585,0.0378593247719879,0.0375391294496773
13,0.0045187584985245,0.0101201952962932,0.0154604128569367,0.0189423114078638,0.0210877913430077,0.0246665725998048,0.0242826938181534,0.0315960770847029,0.0281791505764123,0.0318743936065751,0.028752089536513,0.0317710832201292,0.03319616978168,0.0326662341176814,0.0338005048150636,0.0356678877205953,0.0330659227815926,0.0315316057276964,0.0337294945665851,0.0368398464045923,0.0344520017122163,0.0348307310684755,0.0352225639593102,0.034501297169997,0.0358609048513622,0.0367053472900743,0.0364461018632367,0.0370853146287167,0.0354455198518743,0.0373326706650785,0.0371942681631799
14,0.0034612233689546,0.0073923258841659,0.0135176049668536,0.0209593320748832,0.0209504489235968,0.0240263246463805,0.0266297957947095,0.0286557683512949,0.0289081624799085,0.0278939165958961,0.0300372524619332,0.0298421198181748,0.0295608349668672,0.0318612173099978,0.0316980092351162,0.0330980199274148,0.034905540364207,0.0322247566991345,0.0334800714735922,0.0332047201788192,0.0330719285945277,0.0351099501639362,0.0374143733811687,0.0343598994984022,0.0349868999319928,0.0363705763949719,0.0346170331683098,0.036256538968333,0.0351529207266875,0.0350142850631624,0.0353774696647417
15,0.0091222481915692,0.0118039539719845,0.017500500854519,0.021318939815242,0.0259365795707727,0.0275980014656871,0.028157937962885,0.0350851970082121,0.0318050066494372,0.031441706990082,0.0314124312943878,0.0342437558299008,0.0342983221173618,0.0344682554233653,0.0362084788550214,0.0343538198143733,0.0360299882867195,0.0371959602037812,0.0364947795407407,0.0369040961236869,0.0371970600337072,0.0371128887938292,0.0374320080627954,0.0389512757616928,0.0384544063317957,0.0396827851020967,0.0380455480843325,0.0400331203255812,0.0403479167556731,0.0372150807207224,0.0378483098141363
16,0.0056477883913445,0.0094870519250205,0.0159355393410296,0.0202132647792167,0.0239082344778921,0.0249069810947914,0.0264012782315899,0.0338392323963304,0.0296896745214408,0.0306432325562206,0.0309597441466387,0.0310109245303954,0.0313739751569283,0.0326293132385892,0.0323460785186125,0.0322488733689704,0.0331174078644078,0.0355854733097748,0.0348314322581395,0.0360293695344924,0.0344924689763226,0.0361418563005526,0.0360707434996563,0.0354024922455416,0.0360217758289587,0.0371761919408261,0.0360533890180425,0.0377653112056469,0.0378309406405164,0.0358080815319939,0.0378652560188565
17,0.0066038160218744,0.0086311966853773,0.0183575325946106,0.0209620486711887,0.0234984095931155,0.026148796805733,0.0268523754781912,0.0339410766721704,0.0285869489848461,0.0315059701662471,0.0310052807701517,0.0335833138040869,0.0322309739321377,0.0328244182628076,0.0345449923643239,0.035257488027024,0.0357005431018629,0.0345546344874145,0.0364063810921756,0.0348169599329294,0.0359885619589376,0.0352290207698577,0.0362877189822458,0.0374619181199994,0.0361852948472416,0.0365635400737167,0.0370026308244136,0.0378735881453287,0.0377084723819115,0.0367331508763223,0.0387455314989575
18,0.0060867773316431,0.0075020320049803,0.0167129705663262,0.0189503694033512,0.0233845878641093,0.0260689111363364,0.0260800161793261,0.0321602477047573,0.0292954888455256,0.0290932156052833,0.0314639711976067,0.0312431607410038,0.0324782019787209,0.0320568971737713,0.0323194467168458,0.0330269847814151,0.0367845654385181,0.0347642073420565,0.0344481065166273,0.0356361620813086,0.0353056395583612,0.0362867058780161,0.0363648344068708,0.0360921211239365,0.0368354788959183,0.0358971174164993,0.0365599638071038,0.0350771707776273,0.0392068083381926,0.0364981863378386,0.0372640703112064
19,0.0065631587516463,0.0099477388755906,0.0177582499219187,0.0209616140146379,0.0234362219656163,0.0264095858547876,0.0280010023386529,0.0354103278955391,0.0300713181423141,0.0315054969942111,0.0322258440114891,0.033602108114665,0.0329412161793549,0.0328218218694824,0.0338469279556352,0.0331611037373238,0.034919398468764,0.0346582167236288,0.036540759477479,0.0347963741616926,0.0336743283453024,0.0374152762594755,0.0359645741812893,0.0360781692919702,0.036965705877531,0.036464035109657,0.0372277717941073,0.0375805628252742,0.0362373199124996,0.0380172930502269,0.037572518570516
20,0.0074617909200689,0.0084785728836375,0.0174984795806151,0.022481847096548,0.024875319152746,0.0286816233620062,0.0268096126062144,0.0353796320530841,0.0312804368877196,0.0332002773043935,0.0330174603070577,0.0320816176761598,0.0328897519783762,0.0336386922301572,0.0335012660279643,0.0358899196475888,0.0346360965477797,0.0347160316797265,0.0351198293682806,0.0372508987037153,0.0365249630041761,0.0373231359214772,0.0376778113065656,0.037237219833997,0.0374202985543174,0.0391858151240892,0.0379346293773592,0.0389828197536886,0.0384774572354672,0.0391711969670524,0.0385647506417173
21,0.0069330514316867,0.0104888617427647,0.0166365230755478,0.0233409358836587,0.0242124563833412,0.0276906671106175,0.0272804288927154,0.0345847675019114,0.0305851517494879,0.0303064108844675,0.0318879046006353,0.0321846116871872,0.0343359454759368,0.0325605310072271,0.0340646148488169,0.0332189153274893,0.036667630781666,0.035394797156972,0.0351017831504827,0.0375790386392471,0.0371522794672422,0.0374375384464459,0.0369755146411714,0.0369004888700702,0.0373407386885532,0.038087708012901,0.0372008389577555,0.0391340305356121,0.0374246155170869,0.037236712172897,0.0370313555304222
22,0.0063470846906914,0.0087291195924514,0.015820917125903,0.0207420594087559,0.0241397126684394,0.026963281179424,0.0253114426913187,0.0342913188735769,0.0296056708971695,0.0300367531477262,0.0318704936039922,0.0330801413289801,0.0315221696610145,0.034258209066077,0.0355757239861065,0.0345217848759949,0.035015631917444,0.0359969987724673,0.0366213276134861,0.0358056359032691,0.0368769579117716,0.0364928649888118,0.0358182577442169,0.035884352705009,0.0359085047554968,0.0378387355008048,0.0372726165571603,0.0380068109000637,0.0396363862431748,0.0373763413373476,0.0388612435758569
23,0.006530388661019,0.0086890551518431,0.0168812454881949,0.0221895682291936,0.0251405283739599,0.0246269831888311,0.0274546693651126,0.0352066749995191,0.0310766811324095,0.0305784303211544,0.0321887096537529,0.0349386995617306,0.0342277065789259,0.0346918056594455,0.0336763144314643,0.0348152771357156,0.0352665283156285,0.0365699323716549,0.0380667405663365,0.0375291950588596,0.0350647107694817,0.0363254869428164,0.0366882209415114,0.0369515286595243,0.0376503141722604,0.0380818585021424,0.0379654215929431,0.0391500071788785,0.0401779392330087,0.0390685720939961,0.0402287977122008
24,0.0066234495636091,0.0116936877403334,0.0181210722932261,0.0233840141863527,0.0260607474615795,0.027263780456037,0.0289477013792865,0.0343557249596592,0.0300393052041491,0.0308590412086712,0.0335641847160319,0.0339815803327332,0.0350423173291078,0.0338275633901941,0.0337832408140759,0.0357278889546556,0.0351948007677748,0.0366774328153612,0.0376940732647894,0.0367470110795771,0.0365982905283097,0.0385411576280067,0.0363617382683205,0.0387650033895636,0.0377408015507184,0.0380396426302527,0.040122629233852,0.0395078793429881,0.0395772320509496,0.0370960001147918,0.0399941203111023
25,0.0053548250733349,0.0105066561978996,0.0162389011846053,0.0202586376551193,0.023938923344614,0.0252013968852326,0.0265246710363265,0.0338399040033477,0.0297444477595453,0.0312285849687049,0.0296005164694575,0.0333194962157799,0.0321959578525636,0.0340022394940604,0.0336363706694792,0.0345524481732956,0.0329447906965326,0.0361398307748646,0.0341444728580955,0.0350065968499448,0.036079406936367,0.0368684758070934,0.0380629823574269,0.0353711510592031,0.0362310450608755,0.0367020515422312,0.0355398472357931,0.0364742830115258,0.0365469543297343,0.0378678262509895,0.0377946511944683
26,0.0075881098792682,0.0103991580292253,0.0182861408980943,0.023201868843681,0.0241989631185079,0.0261943541604701,0.0292121428523492,0.0344349079481584,0.0328229106776967,0.0327784671864488,0.0350074105595021,0.0340213878869906,0.0320273849105023,0.0352303963636395,0.0336745801022005,0.0358615795920496,0.03613963384926,0.0368882018872795,0.0362494477974762,0.0370750241056811,0.0379889268451703,0.0380890079148802,0.0389493786646578,0.038283245687556,0.0382613076177917,0.038645978120167,0.0378696621403974,0.0400844160698896,0.0391703470893364,0.0395888580776798,0.0401996335789051
27,0.0085240032849895,0.0127259820971312,0.0172321041072088,0.0221931915554092,0.0270017343665416,0.0288928348615378,0.0298680178261548,0.0364149949268058,0.0323359833397777,0.0338542318671404,0.0347764343790301,0.035995030167984,0.0344655370879337,0.0351997693784349,0.0365789718610559,0.0370750241056811,0.0376756656769938,0.0371417899768391,0.0393191010167054,0.0379682466761885,0.0393516353320253,0.0401295567944708,0.0395779976577712,0.0379224260941621,0.0398095280297783,0.0397147226493219,0.0400219933268328,0.0406421620659327,0.0415839210181674,0.0398233165324274,0.0416192749560668
28,0.0060879061399914,0.0098701161012905,0.0169196774969055,0.0216173804438998,0.0252295710041169,0.0251104675785811,0.0299040946061527,0.0341883282072944,0.0302953915383788,0.0323566201436523,0.0333266515093117,0.0325474175788798,0.0316349148397958,0.0332553833384153,0.0344459207387217,0.0340067185746554,0.0364301962282331,0.0359580220644316,0.0351118586290802,0.0368818330834508,0.0360015828432038,0.0374797804856225,0.0377251590148189,0.0379290644117035,0.0384415945180089,0.0393155586643481,0.0388969710963896,0.037276875640211,0.0391490157034146,0.0379701677432925,0.0397395141585675
29,0.0057769385135574,0.0089559482008973,0.0184442768764816,0.02157276313882,0.0236201329435798,0.0265710658947634,0.0278560467525789,0.0330010373638802,0.0309000088936923,0.0291448408685625,0.0328557157950057,0.0326237600294669,0.0339169498182689,0.0321940900359155,0.0348984712180338,0.0372848015946928,0.0355149852907416,0.0354290048356849,0.0345907102594984,0.0370460991742762,0.0378156337495352,0.037889349011554,0.0377332343330352,0.0380752178487057,0.0384070921749342,0.0363681557436732,0.0367528426387621,0.0382516676566788,0.0364656398475526,0.038262042638269,0.0385695599264708
30,0.0065198512503011,0.0090507461929224,0.0171789132457882,0.0212990927502556,0.0240595663779886,0.0265459966457886,0.0276943642151444,0.0339134792442198,0.0304134824122987,0.0330072377898614,0.0331849371628444,0.0330166223867589,0.0339174256249374,0.0345713405330179,0.0354866696903345,0.0370840177274537,0.0358766771890796,0.0367634636023192,0.0363767125249921,0.0369013343174484,0.0362563701295861,0.038175997154102,0.0384453842866961,0.0374454391166858,0.0379879945212735,0.039758122903077,0.0385663348708127,0.0379682749271138,0.0389520685808194,0.0391644546495779,0.0385888541807163
31,0.0068034782148553,0.0105051180492942,0.0177988901594447,0.02106083565625,0.0254196774817534,0.0253314739728019,0.029127207313765,0.0371191763997033,0.0325827410358928,0.0325720544104735,0.0322479254052171,0.0342171194396048,0.0330882983482194,0.0345085560414579,0.0361080706421956,0.0349080931397148,0.036442751778412,0.0360315070459234,0.0363886472647052,0.0361391556017346,0.0389285677711143,0.0381766189722662,0.0390295169965327,0.0374539042800121,0.0391560127357809,0.0391611401873467,0.0374960914706752,0.0407533196022116,0.0402111910878148,0.0398678058797722,0.0407019163663138
32,0.0063735626963779,0.0097346339120997,0.0166472012444066,0.0235786983548832,0.0250438804524491,0.0260733916021827,0.0290929111313176,0.0355180753985458,0.0298384598388135,0.0325209129220326,0.0312518118600977,0.0331005900364459,0.0346718426398479,0.0348409405017433,0.0352507781208191,0.0366324523158623,0.0356145540045881,0.03652347067544,0.0366458586649428,0.0360704059666588,0.0369695673471221,0.0387747113588302,0.0391989888847886,0.0386977894385224,0.0383842995075438,0.0390746048478709,0.0389652352529204,0.0397573286111062,0.0371966370218676,0.040691113362564,0.0388246980993978
33,0.0057602811313649,0.0100931434552554,0.0170944137694697,0.0227121023828218,0.0243977643268956,0.0276305797795857,0.0285325703206937,0.0344021794707362,0.0303746704444399,0.0325658880961288,0.0328609369231001,0.0344734679492096,0.0344055979120987,0.0340755342569017,0.0346544598589514,0.036490950445323,0.0361061015341736,0.0373086367421705,0.03736539504585,0.0360217477043701,0.0379799992197317,0.0391989888847886,0.0375311141848307,0.0379638395543527,0.0379694049656311,0.0396377758680398,0.0392669038363559,0.0403146260272177,0.0395320352843886,0.0403044859283971,0.0408086246781359
34,0.0071064459936158,0.0090586491623405,0.0183915044741064,0.0231512728178915,0.0279867834537984,0.0265372736570314,0.0303374441978002,0.0361957893964745,0.0320463906896259,0.0337292427778515,0.0338560508680381,0.0348452599496074,0.034352979311757,0.0346221073096517,0.0356649089526003,0.0359509638860546,0.0383514417126795,0.0370011368534085,0.0379136975672232,0.037123659546479,0.039194795902546,0.0395123872159961,0.0378557943063576,0.0384185737979142,0.0413946939140124,0.0408166153510762,0.0415056170225002,0.0400894409373414,0.0409840551846846,0.0394046930324982,0.0415035663254654
35,0.0071537067669598,0.0103863788128966,0.017721199694953,0.0229438170335568,0.0251586316815668,0.0270418163481008,0.0283327796010355,0.0355946890100203,0.0318618022956574,0.0317422030455092,0.0307355222957108,0.0341868998981867,0.0343158027065849,0.0365224851781425,0.036095524763856,0.0357444153407083,0.035579151677262,0.0372557498702821,0.0371230674301014,0.0366144557878166,0.0373031644151072,0.0392911880633188,0.0371983572725845,0.0383823766076913,0.0377171403159387,0.0401319417179584,0.0387781926951326,0.0398853418364659,0.0388762193340411,0.0398316011931116,0.0405303225205205
36,0.0064337483747194,0.0095059960243251,0.0189598607240287,0.022673699840969,0.0242486412035575,0.0271547269285035,0.0300548952657474,0.0344608010596314,0.0308706863108102,0.0337119816093717,0.0314691756207004,0.0332722630560391,0.034328745519244,0.0347895031064798,0.0349947000291322,0.0378095619772827,0.0363745733138568,0.0365035359078723,0.0384104574467753,0.037337127806371,0.0377559928558912,0.0383231950449105,0.038775928408186,0.0401870541337662,0.0392565614915559,0.0390353226444724,0.0397417834749646,0.0410543269007289,0.0398774817812623,0.0400340002789728,0.0417207661473165
37,0.0079725604331941,0.0108041251336528,0.0187178833057067,0.0231760376482631,0.0260887299886141,0.0271942718589189,0.0285961279566869,0.0357429256916875,0.0315368109613651,0.0315753928734793,0.0323327484702383,0.0350940372590133,0.036125652359557,0.034697048908041,0.0350301669856666,0.036583646561782,0.0372289563132123,0.0369971341639702,0.0374586730613432,0.0383531099917558,0.0382833870446916,0.0383135254366156,0.0389760803600683,0.0392572415285806,0.0382109051425835,0.0388562612074669,0.0391218784824148,0.0399282483277759,0.0394345124913516,0.0406654146652139,0.0407412643149389
38,0.0073139738111308,0.0109172714566916,0.0188696880336907,0.0225699372293673,0.0262840256540135,0.0287422434968743,0.0296389821686171,0.0365935030233872,0.0332308753798152,0.0339805166084823,0.0339570033693142,0.0351492718527124,0.0362494759368142,0.0354772877458045,0.0371374476275422,0.0375064201966741,0.0371317236879874,0.0375175393729927,0.039223212649016,0.0393245137869125,0.038411730035359,0.039843773121671,0.039724111486903,0.0410993978240173,0.0391693272382724,0.0398020949033762,0.0404899707210915,0.0415356665409476,0.0398541294600294,0.0411087312765607,0.0438005379388805
39,0.0091551351331824,0.0125365812099287,0.0203702051149232,0.0248354914337045,0.0277601172341595,0.0284228108530725,0.031559330578763,0.0369492175068234,0.0322772574774991,0.0348644174991673,0.0344225223952213,0.0363216030516941,0.0376596584856517,0.0374533399306569,0.0375463828274119,0.0373958647895194,0.0379070594845625,0.0405520913156359,0.0397189490193673,0.0409746106224664,0.0406437823167277,0.0399911968703365,0.0403706138603162,0.0411051458411858,0.0398824475035624,0.0427694047050235,0.0423951934335141,0.0416932682968551,0.0421201513720609,0.0422428716503613,0.0436487243415119
40,0.0066818297682849,0.0101161413871171,0.0183538871215458,0.0236715216980562,0.0256343607425533,0.0270688427824556,0.0293494646011557,0.0356387191550254,0.0320577332444355,0.0322436317129517,0.0331059258548488,0.0343780269877771,0.0353284677765372,0.0364393454161377,0.0369227246836988,0.0368987416173708,0.0372668344251606,0.0383856851318332,0.0377664407161733,0.0370192339801865,0.0379082176108264,0.0388548174636716,0.0396736524165211,0.0398384106215942,0.0394436684964996,0.0387926278019419,0.0406543567335339,0.0411074792163996,0.0408912399780439,0.0401695627795011,0.0405333348474847
41,0.0069729015875681,0.0108806144467957,0.0186761571156948,0.0230631738940517,0.0255912233994911,0.0284162333525006,0.0308474242102633,0.0364556173711607,0.0330314538149888,0.0325069916502165,0.0345414046522387,0.0351183137939298,0.0361074517787124,0.0371471192830444,0.0359415437868547,0.0375682848120693,0.0380688598714157,0.0375867160751048,0.040101109074141,0.0401743898685769,0.0396685756339901,0.0394324998969037,0.0413455208964516,0.039528406137005,0.0408527031751222,0.0392526229647301,0.041050144419642,0.0414575421172464,0.0417376076594735,0.0410294886751612,0.041719141873569
42,0.006065409280547,0.0098977631548321,0.0169362032297189,0.022741943065881,0.0238170012429352,0.0269258779789712,0.0282081814963024,0.0345051928426853,0.0317038012364815,0.0323741621979909,0.0335779441504489,0.0337202624084727,0.0341973182606859,0.0350793316712698,0.0351834882674154,0.0350588737715074,0.036710614904799,0.0366549279004638,0.0374245308703456,0.0364171624872613,0.0370421524519099,0.0369014188622767,0.03730045648495,0.0384195918875093,0.0388433809177105,0.0389477080935335,0.0385904102063136,0.0406826985774037,0.0378592965281489,0.0394220402252489,0.0401321688542117
43,0.0055770396408304,0.0098614568976231,0.0172744998691837,0.0218162280299517,0.0249631284652915,0.0279603348053843,0.02968961908644,0.0355452692953375,0.0315387037890762,0.0323623651581421,0.0338038625610998,0.0344175066269848,0.0354079125905032,0.0362341121294903,0.0355548774634843,0.036827927436157,0.0371311879536633,0.0368419033755047,0.0390178492949068,0.0382581979295372,0.0386603239450677,0.0384953331343272,0.0391584489759378,0.0380612869354813,0.0389355612526587,0.0395595384026587,0.0402276901776936,0.0398086201601913,0.0400278122574547,0.0404549358966859,0.0405723548953074
44,0.0071788654899705,0.011097841101334,0.0180619166120935,0.0229853002633065,0.0258879719321051,0.0289327597345627,0.0304272256788053,0.0359744447242089,0.0320353549746788,0.0338557430365814,0.0340312423597644,0.0351109043954599,0.0352483356283977,0.036445116541488,0.0355334419884208,0.0372325380930178,0.0371385755063024,0.0376755527494152,0.0380541379790716,0.039301871286352,0.0384901003978923,0.0395182843783728,0.0390489166603356,0.0397862644703779,0.0400882202014841,0.0400463198136661,0.040875028507734,0.0409155867615151,0.0416133207069721,0.0409594485469991,0.0410941620726077
45,0.0074114158122691,0.0089217287511193,0.0190818331895907,0.0231296218134079,0.0253204703736759,0.0279568839001144,0.0294412581752624,0.0372249797261425,0.0324297771464037,0.0330896113074117,0.0346356760230303,0.034896142913334,0.0359910648631858,0.0360908553142424,0.0373750435667232,0.0372931225922292,0.0381329525425095,0.0373516843586029,0.0378764126312592,0.0384882618838421,0.0401990656502776,0.040145456531777,0.0405402689625421,0.0401529523241188,0.0404706770658652,0.0391545396669671,0.0410142677841717,0.040618939135433,0.0408366922101322,0.041571472331125,0.0414729779108156
46,0.0068168624133247,0.0101507200629028,0.0184441958494542,0.0238911131114526,0.0257456150014865,0.0273651418338685,0.0301925115392463,0.0362033298725963,0.0326634154062686,0.032973220325959,0.0333950240479592,0.0353033933040752,0.0346728239466134,0.0362221534981358,0.0365141789326351,0.0378173564538658,0.0377147968509135,0.0382732094485317,0.0389663962044493,0.039042119599215,0.0396771409662927,0.0396172722625644,0.0398631524438016,0.0406935013718365,0.0406272389875784,0.0404843445004046,0.040516198964242,0.0407748721053401,0.0406449477640198,0.0408295827346392,0.0412023045325028
47,0.0075068253670179,0.0108310620607653,0.0177858913420069,0.0235823879501376,0.0265554628002713,0.0277254873576094,0.0297363255830521,0.0364160646306136,0.0325079401796203,0.0339304125494146,0.0342135344350486,0.0358357715075465,0.0360075450198657,0.0370629013365718,0.0372462168152749,0.0377576023747461,0.0375112742183289,0.0373300471792484,0.0389821118292749,0.0379708740200994,0.0392607550701719,0.039290026243236,0.0406305078085013,0.0399607431673856,0.0395965144115901,0.0412456259873442,0.0402765095725394,0.0402574809998622,0.0417032414092749,0.0411639962549343,0.0418680018722984
48,0.0070073887332895,0.0104080930988661,0.0182545800048021,0.0234433255498898,0.0258564581848034,0.028052691216791,0.0299530706495416,0.0368404944902669,0.0327940442241125,0.033743539013771,0.0348631552627224,0.0352190829360602,0.0358243579636446,0.0362777568932923,0.0376630462017958,0.0373403437468522,0.0378124990100051,0.0383702455681415,0.0390889931625223,0.03956651369716,0.0388370682998025,0.0392845288927959,0.0400184452366682,0.0398522567887753,0.0403920621518913,0.0407482017507006,0.0405150906965647,0.0412276934549306,0.0400985255910404,0.0409417269421021,0.0420419217451667
