Data from 15c-2a-1h-fridge_Absorbance__127__05495.txt Node

Date: Wed Jan 17 16:14:33 CET 2024
User: Marek
Spectrometer: MAYP115816
Trigger mode: 0
Integration Time (sec): 2.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199	-1.675
199	-1.536
200	-1.375
200	-1.251
201	-1.175
201	-1.126
202	-1.055
202	-1.004
203	-0.957
203	-0.917
204	-0.891
204	-0.867
205	-0.844
205	-0.834
205	-0.833
206	-0.831
206	-0.828
207	-0.826
207	-0.822
208	-0.821
208	-0.82
209	-0.816
209	-0.815
210	-0.815
210	-0.815
211	-0.813
211	-0.813
212	-0.814
212	-0.812
213	-0.812
213	-0.81
213	-0.81
214	-0.808
214	-0.807
215	-0.806
215	-0.805
216	-0.806
216	-0.803
217	-0.799
217	-0.797
218	-0.796
218	-0.793
219	-0.79
219	-0.79
220	-0.786
220	-0.783
221	-0.778
221	-0.775
221	-0.77
222	-0.767
222	-0.762
223	-0.756
223	-0.753
224	-0.748
224	-0.74
225	-0.732
225	-0.724
226	-0.715
226	-0.702
227	-0.689
227	-0.676
228	-0.661
228	-0.642
229	-0.62
229	-0.595
229	-0.568
230	-0.539
230	-0.507
231	-0.471
231	-0.434
232	-0.396
232	-0.354
233	-0.31
233	-0.265
234	-0.22
234	-0.175
235	-0.132
235	-0.089
236	-0.048
236	-0.008
236	0.03
237	0.066
237	0.098
238	0.13
238	0.159
239	0.186
239	0.211
240	0.234
240	0.254
241	0.272
241	0.29
242	0.305
242	0.319
243	0.332
243	0.343
243	0.353
244	0.362
244	0.37
245	0.378
245	0.385
246	0.391
246	0.397
247	0.402
247	0.407
248	0.412
248	0.417
249	0.421
249	0.424
250	0.428
250	0.432
250	0.435
251	0.438
251	0.44
252	0.443
252	0.445
253	0.447
253	0.449
254	0.451
254	0.453
255	0.454
255	0.455
256	0.456
256	0.457
257	0.458
257	0.458
258	0.459
258	0.459
258	0.46
259	0.46
259	0.46
260	0.46
260	0.46
261	0.46
261	0.459
262	0.459
262	0.458
263	0.458
263	0.457
264	0.456
264	0.456
265	0.455
265	0.454
265	0.452
266	0.451
266	0.45
267	0.449
267	0.447
268	0.446
268	0.444
269	0.443
269	0.441
270	0.439
270	0.437
271	0.435
271	0.433
272	0.431
272	0.429
272	0.427
273	0.425
273	0.423
274	0.421
274	0.419
275	0.417
275	0.415
276	0.413
276	0.411
277	0.409
277	0.407
278	0.404
278	0.402
278	0.399
279	0.396
279	0.393
280	0.39
280	0.388
281	0.385
281	0.382
282	0.38
282	0.377
283	0.375
283	0.373
284	0.372
284	0.371
285	0.37
285	0.368
285	0.366
286	0.364
286	0.363
287	0.361
287	0.36
288	0.358
288	0.357
289	0.355
289	0.353
290	0.351
290	0.35
291	0.348
291	0.347
292	0.345
292	0.344
292	0.342
293	0.341
293	0.34
294	0.338
294	0.337
295	0.336
295	0.335
296	0.334
296	0.332
297	0.331
297	0.33
298	0.329
298	0.328
298	0.327
299	0.326
299	0.325
300	0.324
300	0.323
301	0.322
301	0.321
302	0.321
302	0.32
303	0.319
303	0.318
304	0.317
304	0.316
305	0.315
305	0.315
305	0.314
306	0.313
306	0.312
307	0.311
307	0.31
308	0.309
308	0.308
309	0.307
309	0.307
310	0.306
310	0.305
311	0.304
311	0.303
311	0.302
312	0.301
312	0.3
313	0.3
313	0.299
314	0.298
314	0.297
315	0.296
315	0.295
316	0.294
316	0.293
317	0.292
317	0.291
318	0.291
318	0.289
318	0.289
319	0.288
319	0.287
320	0.286
320	0.285
321	0.284
321	0.283
322	0.282
322	0.281
323	0.28
323	0.279
324	0.278
324	0.277
324	0.276
325	0.276
325	0.275
326	0.274
326	0.273
327	0.272
327	0.272
328	0.271
328	0.27
329	0.269
329	0.269
330	0.268
330	0.267
330	0.267
331	0.266
331	0.265
332	0.264
332	0.263
333	0.262
333	0.262
334	0.261
334	0.26
335	0.259
335	0.258
336	0.257
336	0.257
336	0.256
337	0.255
337	0.254
338	0.254
338	0.253
339	0.253
339	0.252
340	0.251
340	0.251
341	0.25
341	0.249
342	0.249
342	0.248
342	0.248
343	0.247
343	0.246
344	0.246
344	0.245
345	0.245
345	0.244
346	0.244
346	0.243
347	0.242
347	0.242
348	0.241
348	0.241
348	0.24
349	0.24
349	0.239
350	0.239
350	0.238
351	0.238
351	0.237
352	0.237
352	0.237
353	0.236
353	0.236
354	0.235
354	0.235
354	0.234
355	0.234
355	0.233
356	0.233
356	0.232
357	0.232
357	0.231
358	0.231
358	0.231
359	0.231
359	0.231
360	0.231
360	0.231
360	0.231
361	0.231
361	0.231
362	0.231
362	0.231
363	0.231
363	0.231
364	0.231
364	0.23
365	0.23
365	0.23
366	0.229
366	0.229
366	0.229
367	0.229
367	0.228
368	0.228
368	0.228
369	0.227
369	0.227
370	0.227
370	0.227
371	0.227
371	0.226
372	0.226
372	0.226
372	0.226
373	0.226
373	0.225
374	0.226
374	0.225
375	0.225
375	0.225
376	0.225
376	0.225
377	0.225
377	0.225
378	0.225
378	0.225
378	0.225
379	0.225
379	0.225
380	0.225
380	0.225
381	0.224
381	0.224
382	0.224
382	0.223
383	0.223
383	0.223
383	0.222
384	0.222
384	0.222
385	0.221
385	0.221
386	0.221
386	0.221
387	0.221
387	0.221
388	0.221
388	0.221
389	0.221
389	0.221
389	0.22
390	0.221
390	0.221
391	0.221
391	0.221
392	0.22
392	0.22
393	0.22
393	0.22
