Data from 15c-2a-fridge-noshake_Absorbance__930__07167.txt Node

Date: Wed Jan 17 19:09:18 CET 2024
User: Marek
Spectrometer: MAYP115816
Trigger mode: 0
Integration Time (sec): 2.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199	-1.562
199	-1.427
200	-1.272
200	-1.152
201	-1.079
201	-1.033
202	-0.966
202	-0.919
203	-0.877
203	-0.84
204	-0.817
204	-0.794
205	-0.772
205	-0.762
205	-0.761
206	-0.76
206	-0.757
207	-0.756
207	-0.751
208	-0.75
208	-0.75
209	-0.745
209	-0.744
210	-0.744
210	-0.745
211	-0.744
211	-0.743
212	-0.745
212	-0.744
213	-0.743
213	-0.743
213	-0.744
214	-0.743
214	-0.743
215	-0.741
215	-0.74
216	-0.741
216	-0.74
217	-0.735
217	-0.733
218	-0.733
218	-0.729
219	-0.725
219	-0.725
220	-0.722
220	-0.719
221	-0.715
221	-0.712
221	-0.707
222	-0.703
222	-0.699
223	-0.693
223	-0.691
224	-0.687
224	-0.679
225	-0.671
225	-0.664
226	-0.656
226	-0.643
227	-0.631
227	-0.62
228	-0.605
228	-0.587
229	-0.568
229	-0.543
229	-0.518
230	-0.49
230	-0.46
231	-0.428
231	-0.395
232	-0.361
232	-0.324
233	-0.286
233	-0.247
234	-0.21
234	-0.173
235	-0.139
235	-0.106
236	-0.074
236	-0.045
236	-0.017
237	0.009
237	0.032
238	0.053
238	0.071
239	0.089
239	0.104
240	0.118
240	0.13
241	0.14
241	0.15
242	0.158
242	0.166
243	0.173
243	0.178
243	0.184
244	0.189
244	0.193
245	0.196
245	0.2
246	0.204
246	0.207
247	0.209
247	0.212
248	0.214
248	0.217
249	0.219
249	0.221
250	0.222
250	0.224
250	0.226
251	0.228
251	0.229
252	0.231
252	0.232
253	0.233
253	0.234
254	0.235
254	0.236
255	0.237
255	0.238
256	0.239
256	0.239
257	0.24
257	0.24
258	0.24
258	0.24
258	0.24
259	0.24
259	0.24
260	0.24
260	0.24
261	0.239
261	0.239
262	0.238
262	0.237
263	0.237
263	0.236
264	0.235
264	0.234
265	0.234
265	0.233
265	0.231
266	0.23
266	0.229
267	0.228
267	0.227
268	0.225
268	0.224
269	0.223
269	0.221
270	0.219
270	0.217
271	0.215
271	0.214
272	0.212
272	0.21
272	0.209
273	0.207
273	0.205
274	0.203
274	0.201
275	0.2
275	0.198
276	0.197
276	0.195
277	0.194
277	0.192
278	0.19
278	0.189
278	0.186
279	0.183
279	0.181
280	0.179
280	0.177
281	0.175
281	0.172
282	0.17
282	0.168
283	0.166
283	0.165
284	0.163
284	0.162
285	0.162
285	0.16
285	0.159
286	0.157
286	0.156
287	0.155
287	0.154
288	0.153
288	0.151
289	0.15
289	0.149
290	0.148
290	0.147
291	0.145
291	0.144
292	0.144
292	0.143
292	0.141
293	0.14
293	0.14
294	0.139
294	0.138
295	0.137
295	0.137
296	0.136
296	0.135
297	0.135
