Data from 17c-100ul-ns-20ul-nr-full-exp'4ul'bp_Absorbance__341__00811.txt Node

Date: Mon Jan 15 09:51:40 CET 2024
User: Marek
Spectrometer: MAYP115816
Trigger mode: 0
Integration Time (sec): 2.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199	-0.463
199	-0.439
200	-0.365
200	-0.306
201	-0.271
201	-0.25
202	-0.225
202	-0.221
203	-0.213
203	-0.211
204	-0.195
204	-0.182
205	-0.168
205	-0.164
205	-0.167
206	-0.168
206	-0.171
207	-0.17
207	-0.17
208	-0.174
208	-0.172
209	-0.173
209	-0.177
210	-0.178
210	-0.178
211	-0.177
211	-0.178
212	-0.179
212	-0.179
213	-0.179
213	-0.178
213	-0.179
214	-0.179
214	-0.178
215	-0.177
215	-0.181
216	-0.182
216	-0.184
217	-0.181
217	-0.181
218	-0.183
218	-0.18
219	-0.175
219	-0.177
220	-0.175
220	-0.176
221	-0.173
221	-0.172
221	-0.167
222	-0.165
222	-0.162
223	-0.155
223	-0.155
224	-0.155
224	-0.146
225	-0.137
225	-0.128
226	-0.121
226	-0.11
227	-0.098
227	-0.089
228	-0.074
228	-0.061
229	-0.044
229	-0.02
229	-0
230	0.022
230	0.046
231	0.072
231	0.097
232	0.12
232	0.146
233	0.169
233	0.194
234	0.215
234	0.234
235	0.252
235	0.268
236	0.284
236	0.299
236	0.312
237	0.325
237	0.335
238	0.345
238	0.354
239	0.362
239	0.369
240	0.375
240	0.379
241	0.383
241	0.387
242	0.39
242	0.393
243	0.396
243	0.398
243	0.401
244	0.403
244	0.405
245	0.406
245	0.408
246	0.41
246	0.411
247	0.412
247	0.414
248	0.415
248	0.416
249	0.417
249	0.418
250	0.419
250	0.419
250	0.421
251	0.421
251	0.422
252	0.423
252	0.423
253	0.424
253	0.424
254	0.425
254	0.425
255	0.425
255	0.425
256	0.425
256	0.425
257	0.425
257	0.425
258	0.425
258	0.425
258	0.425
259	0.425
259	0.424
260	0.424
260	0.424
261	0.423
261	0.423
262	0.422
262	0.421
263	0.421
263	0.42
264	0.419
264	0.418
265	0.417
265	0.416
265	0.415
266	0.414
266	0.412
267	0.411
267	0.41
268	0.408
268	0.407
269	0.405
269	0.404
270	0.402
270	0.401
271	0.399
271	0.397
272	0.396
272	0.394
272	0.393
273	0.391
273	0.389
274	0.388
274	0.386
275	0.384
275	0.382
276	0.38
276	0.379
277	0.377
277	0.375
278	0.373
278	0.372
278	0.37
279	0.368
279	0.366
280	0.364
280	0.362
281	0.36
281	0.358
282	0.356
282	0.354
283	0.352
283	0.35
284	0.348
284	0.346
285	0.345
285	0.343
285	0.341
286	0.339
286	0.338
287	0.336
287	0.335
288	0.333
288	0.332
289	0.33
289	0.329
290	0.327
290	0.326
291	0.325
291	0.323
292	0.322
292	0.321
292	0.319
293	0.318
293	0.317
294	0.315
294	0.314
295	0.313
295	0.312
296	0.311
296	0.31
297	0.309
297	0.308
298	0.307
298	0.305
298	0.304
299	0.303
299	0.302
300	0.302
300	0.301
301	0.3
301	0.299
302	0.298
302	0.297
303	0.296
303	0.295
304	0.294
304	0.293
305	0.293
305	0.292
305	0.291
306	0.29
306	0.289
307	0.288
307	0.287
308	0.286
308	0.285
309	0.284
309	0.284
310	0.283
310	0.282
311	0.281
311	0.28
311	0.279
312	0.279
312	0.278
313	0.277
313	0.276
314	0.276
314	0.275
315	0.274
315	0.273
316	0.272
316	0.272
317	0.271
317	0.27
318	0.269
318	0.268
318	0.268
319	0.267
319	0.266
320	0.265
320	0.265
321	0.264
321	0.263
322	0.262
322	0.261
323	0.26
323	0.26
324	0.259
324	0.258
324	0.258
325	0.257
325	0.256
326	0.255
326	0.255
327	0.254
327	0.254
328	0.253
328	0.252
329	0.251
329	0.251
330	0.25
330	0.249
330	0.249
331	0.248
331	0.247
332	0.247
332	0.246
333	0.245
333	0.245
334	0.244
334	0.243
335	0.243
335	0.242
336	0.242
336	0.241
336	0.24
337	0.24
337	0.239
338	0.238
338	0.238
339	0.237
339	0.237
340	0.236
340	0.236
341	0.235
