22ulnp+25ul2Mnacl+100ulh2o-3,,22ulnp+25ul2Mnacl+100ulh2o-3_C1,,22ulnp+25ul2Mnacl+100ulh2o-3_C2,,22ulnp+25ul2Mnacl+100ulh2o-3_C3,,22ulnp+25ul2Mnacl+100ulh2o-3_C4,,22ulnp+25ul2Mnacl+100ulh2o-3_C5,,22ulnp+25ul2Mnacl+100ulh2o-3_C6,,22ulnp+25ul2Mnacl+100ulh2o-3_C7,,22ulnp+25ul2Mnacl+100ulh2o-3_C8,,22ulnp+25ul2Mnacl+100ulh2o-3_C9,,22ulnp+25ul2Mnacl+100ulh2o-3_C10,,22ulnp+25ul2Mnacl+100ulh2o-3_C11,,22ulnp+25ul2Mnacl+100ulh2o-3_C12,,22ulnp+25ul2Mnacl+100ulh2o-3_C13,,22ulnp+25ul2Mnacl+100ulh2o-3_C14,,22ulnp+25ul2Mnacl+100ulh2o-3_C15,,22ulnp+25ul2Mnacl+100ulh2o-3_C16,,22ulnp+25ul2Mnacl+100ulh2o-3_C17,,22ulnp+25ul2Mnacl+100ulh2o-3_C18,,22ulnp+25ul2Mnacl+100ulh2o-3_C19,,22ulnp+25ul2Mnacl+100ulh2o-3_C20,,22ulnp+25ul2Mnacl+100ulh2o-3_C21,,22ulnp+25ul2Mnacl+100ulh2o-3_C22,,22ulnp+25ul2Mnacl+100ulh2o-3_C23,,22ulnp+25ul2Mnacl+100ulh2o-3_C24,,22ulnp+25ul2Mnacl+100ulh2o-3_C25,,22ulnp+25ul2Mnacl+100ulh2o-3_C26,,22ulnp+25ul2Mnacl+100ulh2o-3_C27,,22ulnp+25ul2Mnacl+100ulh2o-3_C28,,22ulnp+25ul2Mnacl+100ulh2o-3_C29,,22ulnp+25ul2Mnacl+100ulh2o-3_C30,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
1091,0.00423962530552876,1091,0.00998884669357524,1091,0.0149917808797199,1091,0.0211326577935347,1091,0.0237362309753205,1091,0.0238113681642144,1091,0.0280900535151491,1091,0.0328316770791948,1091,0.0296237395892263,1091,0.0286001922019683,1091,0.0317634243560367,1091,0.0300976459750269,1091,0.03131256926833,1091,0.0313575585955839,1091,0.0334004193957625,1091,0.0325890192021669,1091,0.0331006459085503,1091,0.034764936467637,1091,0.0349296380406215,1091,0.0335911446679854,1091,0.0357161128830103,1091,0.0356440019484083,1091,0.0345710041633443,1091,0.0359403346545898,1091,0.0350965350132721,1091,0.0352549051219865,1091,0.0359344577573401,1091,0.0373892346170261,1091,0.0358428278140435,1091,0.0364098434953646,1091,0.0377930980173655
1090,0.00846057098293104,1090,0.0112869873846615,1090,0.0184599423857737,1090,0.0220012786034263,1090,0.0246976165100905,1090,0.0283862765847483,1090,0.0274972476015884,1090,0.0341921090481953,1090,0.0310441213336828,1090,0.0304629324403189,1090,0.0324734317814167,1090,0.0339890824619605,1090,0.0338839245115527,1090,0.034921951325731,1090,0.0344894141828433,1090,0.0365084068894818,1090,0.0360556672815949,1090,0.0359674706421376,1090,0.0371197403149922,1090,0.0371097309274616,1090,0.0363544765026813,1090,0.0375396374644062,1090,0.0379710152755986,1090,0.0381750644285251,1090,0.0369387611037934,1090,0.0369681016757893,1090,0.0376872973748618,1090,0.0386869229807681,1090,0.035925178607807,1090,0.0398928615170094,1090,0.0400669288488349
1089,0.00250906096082148,1089,0.00977783958828057,1089,0.0153806721894896,1089,0.0190018305315749,1089,0.0232762308512519,1089,0.0235535826097587,1089,0.025474546137584,1089,0.0315464700361958,1089,0.0286616858328895,1089,0.028531188135301,1089,0.0297183908030316,1089,0.0304368323415213,1089,0.0310037238836808,1089,0.0305513234675773,1089,0.0313115120612749,1089,0.0323121685713982,1089,0.0334586263216235,1089,0.0320817291585009,1089,0.0345690139814398,1089,0.0337051276890024,1089,0.0338092070270856,1089,0.0328795603885641,1089,0.0324027218435922,1089,0.0322381391944696,1089,0.0324864313896311,1089,0.0348003846645698,1089,0.0349465549032994,1089,0.0353125749417811,1089,0.0357525101265956,1089,0.032944371806279,1089,0.0334543765606424
1088,0.00751986252589947,1088,0.00917480504083451,1088,0.0174347738480817,1088,0.0217755639539238,1088,0.023756791243117,1088,0.0235183574231408,1088,0.0262972813369336,1088,0.0346036052018455,1088,0.0309150183751552,1088,0.032606765976365,1088,0.0325911119444267,1088,0.0322478975239616,1088,0.0320875262796717,1088,0.033674943751311,1088,0.0332553833384153,1088,0.0338487469259413,1088,0.0337941811305138,1088,0.0367813817847379,1088,0.0350970121140342,1088,0.0368671231944201,1088,0.0355876929270169,1088,0.0376112734908513,1088,0.0366065138952383,1088,0.0364844185369387,1088,0.0355685596370415,1088,0.0361946358277188,1088,0.0371206707768198,1088,0.0363053361169922,1088,0.0360897582821585,1088,0.0378593247719879,1088,0.0375391294496773
1087,0.0045187584985245,1087,0.0101201952962932,1087,0.0154604128569367,1087,0.0189423114078638,1087,0.0210877913430077,1087,0.0246665725998048,1087,0.0242826938181534,1087,0.0315960770847029,1087,0.0281791505764123,1087,0.0318743936065751,1087,0.028752089536513,1087,0.0317710832201292,1087,0.03319616978168,1087,0.0326662341176814,1087,0.0338005048150636,1087,0.0356678877205953,1087,0.0330659227815926,1087,0.0315316057276964,1087,0.0337294945665851,1087,0.0368398464045923,1087,0.0344520017122163,1087,0.0348307310684755,1087,0.0352225639593102,1087,0.034501297169997,1087,0.0358609048513622,1087,0.0367053472900743,1087,0.0364461018632367,1087,0.0370853146287167,1087,0.0354455198518743,1087,0.0373326706650785,1087,0.0371942681631799
1086,0.00346122336895468,1086,0.00739232588416597,1086,0.0135176049668536,1086,0.0209593320748832,1086,0.0209504489235968,1086,0.0240263246463805,1086,0.0266297957947095,1086,0.0286557683512949,1086,0.0289081624799085,1086,0.0278939165958961,1086,0.0300372524619332,1086,0.0298421198181748,1086,0.0295608349668672,1086,0.0318612173099978,1086,0.0316980092351162,1086,0.0330980199274148,1086,0.034905540364207,1086,0.0322247566991345,1086,0.0334800714735922,1086,0.0332047201788192,1086,0.0330719285945277,1086,0.0351099501639362,1086,0.0374143733811687,1086,0.0343598994984022,1086,0.0349868999319928,1086,0.0363705763949719,1086,0.0346170331683098,1086,0.036256538968333,1086,0.0351529207266875,1086,0.0350142850631624,1086,0.0353774696647417
1085,0.00912224819156927,1085,0.0118039539719845,1085,0.017500500854519,1085,0.021318939815242,1085,0.0259365795707727,1085,0.0275980014656871,1085,0.028157937962885,1085,0.0350851970082121,1085,0.0318050066494372,1085,0.031441706990082,1085,0.0314124312943878,1085,0.0342437558299008,1085,0.0342983221173618,1085,0.0344682554233653,1085,0.0362084788550214,1085,0.0343538198143733,1085,0.0360299882867195,1085,0.0371959602037812,1085,0.0364947795407407,1085,0.0369040961236869,1085,0.0371970600337072,1085,0.0371128887938292,1085,0.0374320080627954,1085,0.0389512757616928,1085,0.0384544063317957,1085,0.0396827851020967,1085,0.0380455480843325,1085,0.0400331203255812,1085,0.0403479167556731,1085,0.0372150807207224,1085,0.0378483098141363
1084,0.0056477883913445,1084,0.00948705192502053,1084,0.0159355393410296,1084,0.0202132647792167,1084,0.0239082344778921,1084,0.0249069810947914,1084,0.0264012782315899,1084,0.0338392323963304,1084,0.0296896745214408,1084,0.0306432325562206,1084,0.0309597441466387,1084,0.0310109245303954,1084,0.0313739751569283,1084,0.0326293132385892,1084,0.0323460785186125,1084,0.0322488733689704,1084,0.0331174078644078,1084,0.0355854733097748,1084,0.0348314322581395,1084,0.0360293695344924,1084,0.0344924689763226,1084,0.0361418563005526,1084,0.0360707434996563,1084,0.0354024922455416,1084,0.0360217758289587,1084,0.0371761919408261,1084,0.0360533890180425,1084,0.0377653112056469,1084,0.0378309406405164,1084,0.0358080815319939,1084,0.0378652560188565
1083,0.00660381602187446,1083,0.00863119668537732,1083,0.0183575325946106,1083,0.0209620486711887,1083,0.0234984095931155,1083,0.026148796805733,1083,0.0268523754781912,1083,0.0339410766721704,1083,0.0285869489848461,1083,0.0315059701662471,1083,0.0310052807701517,1083,0.0335833138040869,1083,0.0322309739321377,1083,0.0328244182628076,1083,0.0345449923643239,1083,0.035257488027024,1083,0.0357005431018629,1083,0.0345546344874145,1083,0.0364063810921756,1083,0.0348169599329294,1083,0.0359885619589376,1083,0.0352290207698577,1083,0.0362877189822458,1083,0.0374619181199994,1083,0.0361852948472416,1083,0.0365635400737167,1083,0.0370026308244136,1083,0.0378735881453287,1083,0.0377084723819115,1083,0.0367331508763223,1083,0.0387455314989575
1082,0.00608677733164314,1082,0.00750203200498034,1082,0.0167129705663262,1082,0.0189503694033512,1082,0.0233845878641093,1082,0.0260689111363364,1082,0.0260800161793261,1082,0.0321602477047573,1082,0.0292954888455256,1082,0.0290932156052833,1082,0.0314639711976067,1082,0.0312431607410038,1082,0.0324782019787209,1082,0.0320568971737713,1082,0.0323194467168458,1082,0.0330269847814151,1082,0.0367845654385181,1082,0.0347642073420565,1082,0.0344481065166273,1082,0.0356361620813086,1082,0.0353056395583612,1082,0.0362867058780161,1082,0.0363648344068708,1082,0.0360921211239365,1082,0.0368354788959183,1082,0.0358971174164993,1082,0.0365599638071038,1082,0.0350771707776273,1082,0.0392068083381926,1082,0.0364981863378386,1082,0.0372640703112064
1081,0.00656315875164635,1081,0.00994773887559066,1081,0.0177582499219187,1081,0.0209616140146379,1081,0.0234362219656163,1081,0.0264095858547876,1081,0.0280010023386529,1081,0.0354103278955391,1081,0.0300713181423141,1081,0.0315054969942111,1081,0.0322258440114891,1081,0.033602108114665,1081,0.0329412161793549,1081,0.0328218218694824,1081,0.0338469279556352,1081,0.0331611037373238,1081,0.034919398468764,1081,0.0346582167236288,1081,0.036540759477479,1081,0.0347963741616926,1081,0.0336743283453024,1081,0.0374152762594755,1081,0.0359645741812893,1081,0.0360781692919702,1081,0.036965705877531,1081,0.036464035109657,1081,0.0372277717941073,1081,0.0375805628252742,1081,0.0362373199124996,1081,0.0380172930502269,1081,0.037572518570516
1080,0.00746179092006894,1080,0.00847857288363754,1080,0.0174984795806151,1080,0.022481847096548,1080,0.024875319152746,1080,0.0286816233620062,1080,0.0268096126062144,1080,0.0353796320530841,1080,0.0312804368877196,1080,0.0332002773043935,1080,0.0330174603070577,1080,0.0320816176761598,1080,0.0328897519783762,1080,0.0336386922301572,1080,0.0335012660279643,1080,0.0358899196475888,1080,0.0346360965477797,1080,0.0347160316797265,1080,0.0351198293682806,1080,0.0372508987037153,1080,0.0365249630041761,1080,0.0373231359214772,1080,0.0376778113065656,1080,0.037237219833997,1080,0.0374202985543174,1080,0.0391858151240892,1080,0.0379346293773592,1080,0.0389828197536886,1080,0.0384774572354672,1080,0.0391711969670524,1080,0.0385647506417173
1079,0.00693305143168671,1079,0.0104888617427647,1079,0.0166365230755478,1079,0.0233409358836587,1079,0.0242124563833412,1079,0.0276906671106175,1079,0.0272804288927154,1079,0.0345847675019114,1079,0.0305851517494879,1079,0.0303064108844675,1079,0.0318879046006353,1079,0.0321846116871872,1079,0.0343359454759368,1079,0.0325605310072271,1079,0.0340646148488169,1079,0.0332189153274893,1079,0.036667630781666,1079,0.035394797156972,1079,0.0351017831504827,1079,0.0375790386392471,1079,0.0371522794672422,1079,0.0374375384464459,1079,0.0369755146411714,1079,0.0369004888700702,1079,0.0373407386885532,1079,0.038087708012901,1079,0.0372008389577555,1079,0.0391340305356121,1079,0.0374246155170869,1079,0.037236712172897,1079,0.0370313555304222
1078,0.00634708469069145,1078,0.00872911959245147,1078,0.015820917125903,1078,0.0207420594087559,1078,0.0241397126684394,1078,0.026963281179424,1078,0.0253114426913187,1078,0.0342913188735769,1078,0.0296056708971695,1078,0.0300367531477262,1078,0.0318704936039922,1078,0.0330801413289801,1078,0.0315221696610145,1078,0.034258209066077,1078,0.0355757239861065,1078,0.0345217848759949,1078,0.035015631917444,1078,0.0359969987724673,1078,0.0366213276134861,1078,0.0358056359032691,1078,0.0368769579117716,1078,0.0364928649888118,1078,0.0358182577442169,1078,0.035884352705009,1078,0.0359085047554968,1078,0.0378387355008048,1078,0.0372726165571603,1078,0.0380068109000637,1078,0.0396363862431748,1078,0.0373763413373476,1078,0.0388612435758569
1077,0.00653038866101905,1077,0.00868905515184318,1077,0.0168812454881949,1077,0.0221895682291936,1077,0.0251405283739599,1077,0.0246269831888311,1077,0.0274546693651126,1077,0.0352066749995191,1077,0.0310766811324095,1077,0.0305784303211544,1077,0.0321887096537529,1077,0.0349386995617306,1077,0.0342277065789259,1077,0.0346918056594455,1077,0.0336763144314643,1077,0.0348152771357156,1077,0.0352665283156285,1077,0.0365699323716549,1077,0.0380667405663365,1077,0.0375291950588596,1077,0.0350647107694817,1077,0.0363254869428164,1077,0.0366882209415114,1077,0.0369515286595243,1077,0.0376503141722604,1077,0.0380818585021424,1077,0.0379654215929431,1077,0.0391500071788785,1077,0.0401779392330087,1077,0.0390685720939961,1077,0.0402287977122008
1076,0.00662344956360917,1076,0.0116936877403334,1076,0.0181210722932261,1076,0.0233840141863527,1076,0.0260607474615795,1076,0.027263780456037,1076,0.0289477013792865,1076,0.0343557249596592,1076,0.0300393052041491,1076,0.0308590412086712,1076,0.0335641847160319,1076,0.0339815803327332,1076,0.0350423173291078,1076,0.0338275633901941,1076,0.0337832408140759,1076,0.0357278889546556,1076,0.0351948007677748,1076,0.0366774328153612,1076,0.0376940732647894,1076,0.0367470110795771,1076,0.0365982905283097,1076,0.0385411576280067,1076,0.0363617382683205,1076,0.0387650033895636,1076,0.0377408015507184,1076,0.0380396426302527,1076,0.040122629233852,1076,0.0395078793429881,1076,0.0395772320509496,1076,0.0370960001147918,1076,0.0399941203111023
1075,0.00535482507333495,1075,0.0105066561978996,1075,0.0162389011846053,1075,0.0202586376551193,1075,0.023938923344614,1075,0.0252013968852326,1075,0.0265246710363265,1075,0.0338399040033477,1075,0.0297444477595453,1075,0.0312285849687049,1075,0.0296005164694575,1075,0.0333194962157799,1075,0.0321959578525636,1075,0.0340022394940604,1075,0.0336363706694792,1075,0.0345524481732956,1075,0.0329447906965326,1075,0.0361398307748646,1075,0.0341444728580955,1075,0.0350065968499448,1075,0.036079406936367,1075,0.0368684758070934,1075,0.0380629823574269,1075,0.0353711510592031,1075,0.0362310450608755,1075,0.0367020515422312,1075,0.0355398472357931,1075,0.0364742830115258,1075,0.0365469543297343,1075,0.0378678262509895,1075,0.0377946511944683
1074,0.00758810987926823,1074,0.0103991580292253,1074,0.0182861408980943,1074,0.023201868843681,1074,0.0241989631185079,1074,0.0261943541604701,1074,0.0292121428523492,1074,0.0344349079481584,1074,0.0328229106776967,1074,0.0327784671864488,1074,0.0350074105595021,1074,0.0340213878869906,1074,0.0320273849105023,1074,0.0352303963636395,1074,0.0336745801022005,1074,0.0358615795920496,1074,0.03613963384926,1074,0.0368882018872795,1074,0.0362494477974762,1074,0.0370750241056811,1074,0.0379889268451703,1074,0.0380890079148802,1074,0.0389493786646578,1074,0.038283245687556,1074,0.0382613076177917,1074,0.038645978120167,1074,0.0378696621403974,1074,0.0400844160698896,1074,0.0391703470893364,1074,0.0395888580776798,1074,0.0401996335789051
1073,0.00852400328498956,1073,0.0127259820971312,1073,0.0172321041072088,1073,0.0221931915554092,1073,0.0270017343665416,1073,0.0288928348615378,1073,0.0298680178261548,1073,0.0364149949268058,1073,0.0323359833397777,1073,0.0338542318671404,1073,0.0347764343790301,1073,0.035995030167984,1073,0.0344655370879337,1073,0.0351997693784349,1073,0.0365789718610559,1073,0.0370750241056811,1073,0.0376756656769938,1073,0.0371417899768391,1073,0.0393191010167054,1073,0.0379682466761885,1073,0.0393516353320253,1073,0.0401295567944708,1073,0.0395779976577712,1073,0.0379224260941621,1073,0.0398095280297783,1073,0.0397147226493219,1073,0.0400219933268328,1073,0.0406421620659327,1073,0.0415839210181674,1073,0.0398233165324274,1073,0.0416192749560668
1072,0.00608790613999149,1072,0.00987011610129057,1072,0.0169196774969055,1072,0.0216173804438998,1072,0.0252295710041169,1072,0.0251104675785811,1072,0.0299040946061527,1072,0.0341883282072944,1072,0.0302953915383788,1072,0.0323566201436523,1072,0.0333266515093117,1072,0.0325474175788798,1072,0.0316349148397958,1072,0.0332553833384153,1072,0.0344459207387217,1072,0.0340067185746554,1072,0.0364301962282331,1072,0.0359580220644316,1072,0.0351118586290802,1072,0.0368818330834508,1072,0.0360015828432038,1072,0.0374797804856225,1072,0.0377251590148189,1072,0.0379290644117035,1072,0.0384415945180089,1072,0.0393155586643481,1072,0.0388969710963896,1072,0.037276875640211,1072,0.0391490157034146,1072,0.0379701677432925,1072,0.0397395141585675
1071,0.00577693851355749,1071,0.00895594820089734,1071,0.0184442768764816,1071,0.02157276313882,1071,0.0236201329435798,1071,0.0265710658947634,1071,0.0278560467525789,1071,0.0330010373638802,1071,0.0309000088936923,1071,0.0291448408685625,1071,0.0328557157950057,1071,0.0326237600294669,1071,0.0339169498182689,1071,0.0321940900359155,1071,0.0348984712180338,1071,0.0372848015946928,1071,0.0355149852907416,1071,0.0354290048356849,1071,0.0345907102594984,1071,0.0370460991742762,1071,0.0378156337495352,1071,0.037889349011554,1071,0.0377332343330352,1071,0.0380752178487057,1071,0.0384070921749342,1071,0.0363681557436732,1071,0.0367528426387621,1071,0.0382516676566788,1071,0.0364656398475526,1071,0.038262042638269,1071,0.0385695599264708
