Data from 17C_3.4A_30min_2sec_int_Absorbance__530__00530.txt Node

Date: Mon Jun 19 16:26:52 CEST 2023
User: Marek
Spectrometer: MAYP115816
Trigger mode: 0
Integration Time (sec): 2.500000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199	-0.551
199	-0.554
200	-0.469
200	-0.426
201	-0.393
201	-0.384
202	-0.365
202	-0.353
203	-0.343
203	-0.335
204	-0.324
204	-0.313
205	-0.297
205	-0.29
205	-0.285
206	-0.288
206	-0.286
207	-0.282
207	-0.282
208	-0.285
208	-0.289
209	-0.283
209	-0.284
210	-0.286
210	-0.295
211	-0.298
211	-0.298
212	-0.302
212	-0.31
213	-0.306
213	-0.309
213	-0.312
214	-0.308
214	-0.308
215	-0.308
215	-0.311
216	-0.315
216	-0.321
217	-0.318
217	-0.321
218	-0.326
218	-0.323
219	-0.327
219	-0.337
220	-0.342
220	-0.348
221	-0.347
221	-0.348
221	-0.342
222	-0.338
222	-0.338
223	-0.341
223	-0.344
224	-0.35
224	-0.349
225	-0.343
225	-0.34
226	-0.343
226	-0.344
227	-0.35
227	-0.357
228	-0.357
228	-0.355
229	-0.357
229	-0.348
229	-0.344
230	-0.349
230	-0.351
231	-0.346
231	-0.338
232	-0.332
232	-0.332
233	-0.327
233	-0.33
234	-0.326
234	-0.326
235	-0.328
235	-0.329
236	-0.33
236	-0.332
236	-0.338
237	-0.344
237	-0.346
238	-0.356
238	-0.352
239	-0.357
239	-0.361
240	-0.36
240	-0.359
241	-0.362
241	-0.361
242	-0.364
242	-0.359
243	-0.351
243	-0.349
243	-0.358
244	-0.357
244	-0.357
245	-0.368
245	-0.369
246	-0.376
246	-0.382
247	-0.386
247	-0.389
248	-0.399
248	-0.397
249	-0.398
249	-0.404
250	-0.404
250	-0.402
250	-0.401
251	-0.396
251	-0.394
252	-0.395
252	-0.386
253	-0.389
253	-0.399
254	-0.398
254	-0.399
255	-0.408
255	-0.398
256	-0.395
256	-0.408
257	-0.408
257	-0.407
258	-0.421
258	-0.416
258	-0.415
259	-0.414
259	-0.419
260	-0.418
260	-0.423
261	-0.434
261	-0.424
262	-0.418
262	-0.417
263	-0.408
263	-0.406
264	-0.403
264	-0.409
265	-0.402
265	-0.407
265	-0.409
266	-0.407
266	-0.405
267	-0.416
267	-0.425
268	-0.44
268	-0.452
269	-0.451
269	-0.445
270	-0.451
270	-0.455
271	-0.454
271	-0.46
272	-0.459
272	-0.454
272	-0.446
273	-0.441
273	-0.447
274	-0.453
274	-0.458
275	-0.459
275	-0.449
276	-0.459
276	-0.451
277	-0.456
277	-0.472
278	-0.483
278	-0.478
278	-0.47
279	-0.472
279	-0.479
280	-0.476
280	-0.48
281	-0.469
281	-0.476
282	-0.47
282	-0.473
283	-0.461
283	-0.464
284	-0.459
284	-0.447
285	-0.446
285	-0.444
285	-0.438
286	-0.448
286	-0.444
287	-0.442
287	-0.426
288	-0.424
288	-0.431
289	-0.444
289	-0.456
290	-0.446
290	-0.445
291	-0.444
291	-0.437
292	-0.438
292	-0.443
292	-0.446
293	-0.448
293	-0.438
294	-0.428
294	-0.417
295	-0.412
295	-0.413
296	-0.41
296	-0.408
297	-0.404
297	-0.39
298	-0.386
298	-0.396
298	-0.386
299	-0.378
299	-0.383
300	-0.378
300	-0.375
301	-0.37
301	-0.366
302	-0.372
302	-0.379
303	-0.367
303	-0.353
304	-0.354
304	-0.354
305	-0.353
305	-0.35
305	-0.347
306	-0.336
306	-0.334
307	-0.322
307	-0.324
308	-0.336
308	-0.334
309	-0.34
309	-0.33
310	-0.316
310	-0.317
311	-0.31
311	-0.315
311	-0.313
312	-0.309
312	-0.309
313	-0.296
313	-0.296
314	-0.291
314	-0.294
315	-0.296
315	-0.293
316	-0.29
316	-0.284
317	-0.277
317	-0.272
318	-0.261
318	-0.257
318	-0.253
319	-0.241
319	-0.241
320	-0.237
320	-0.237
321	-0.241
321	-0.237
322	-0.233
322	-0.229
323	-0.231
323	-0.228
324	-0.223
324	-0.22
324	-0.21
325	-0.201
325	-0.184
326	-0.173
326	-0.159
327	-0.146
327	-0.128
328	-0.105
328	-0.086
329	-0.065
329	-0.046
330	-0.023
330	0.002
330	0.023
331	0.047
331	0.068
332	0.087
332	0.103
333	0.119
333	0.136
334	0.15
334	0.163
335	0.175
335	0.185
336	0.194
336	0.203
336	0.208
337	0.215
337	0.221
338	0.226
338	0.23
339	0.235
339	0.239
340	0.242
340	0.244
341	0.247
341	0.249
342	0.251
342	0.253
342	0.255
343	0.256
343	0.259
344	0.259
344	0.26
345	0.26
345	0.261
346	0.261
346	0.262
347	0.262
347	0.262
348	0.262
348	0.263
348	0.262
349	0.262
349	0.263
350	0.263
350	0.263
351	0.262
351	0.262
352	0.262
352	0.262
353	0.262
353	0.262
354	0.262
354	0.261
354	0.261
355	0.261
355	0.261
356	0.26
356	0.26
357	0.259
357	0.259
358	0.258
358	0.258
359	0.258
359	0.258
360	0.258
360	0.257
360	0.257
361	0.257
361	0.257
362	0.257
362	0.257
363	0.257
363	0.256
364	0.256
364	0.256
365	0.256
365	0.256
366	0.256
366	0.256
366	0.256
367	0.256
367	0.256
368	0.256
368	0.255
369	0.255
369	0.255
370	0.255
370	0.254
371	0.254
371	0.254
372	0.254
372	0.253
372	0.253
373	0.253
373	0.253
374	0.253
374	0.253
375	0.253
375	0.253
376	0.252
376	0.252
377	0.252
377	0.252
378	0.252
378	0.252
378	0.252
379	0.252
379	0.252
380	0.251
380	0.251
381	0.251
381	0.25
382	0.25
